PLAYER_ID,PLAYER_NAME,TEAM_ABBREVIATION,GP,MIN,FG3M,FG3A,FG3_PCT,FGM,FGA,FG_PCT,FTM,FTA,FT_PCT,AST,TOV,SEASON
203471,Dennis Schröder,OKC,79,29.3,1.6,4.6,0.341,5.8,14.0,0.414,2.4,2.9,0.819,4.1,2.2,2018-19
203471,Dennis Schröder,OKC,65,30.8,1.9,5.0,0.385,7.0,14.8,0.469,3.0,3.6,0.839,4.0,2.6,2019-20
203471,Dennis Schröder,LAL,61,32.1,1.2,3.5,0.335,5.4,12.5,0.437,3.4,4.0,0.848,5.8,2.7,2020-21
203471,Dennis Schröder,HOU,64,28.7,1.3,3.9,0.344,4.9,11.3,0.431,2.5,2.9,0.853,4.6,2.2,2021-22
203471,Dennis Schröder,LAL,66,30.1,1.1,3.4,0.329,4.1,9.8,0.415,3.3,3.8,0.857,4.5,1.7,2022-23
203471,Dennis Schröder,BKN,80,31.1,1.7,4.6,0.375,5.0,11.6,0.435,2.2,2.7,0.836,6.1,1.9,2023-24
1628372,Dennis Smith Jr.,DAL,69,29.7,1.5,4.9,0.313,5.9,14.8,0.395,1.9,2.8,0.694,5.2,2.8,2017-18
1628372,Dennis Smith Jr.,NYK,53,28.5,1.3,3.9,0.322,5.2,12.3,0.428,1.9,2.9,0.635,4.8,2.9,2018-19
1628372,Dennis Smith Jr.,NYK,34,15.8,0.5,1.6,0.296,2.1,6.2,0.341,0.8,1.6,0.509,2.9,1.7,2019-20
1628372,Dennis Smith Jr.,DET,23,18.3,0.8,2.5,0.328,2.5,6.3,0.4,0.8,1.1,0.731,3.3,1.1,2020-21
1628372,Dennis Smith Jr.,CHA,54,25.7,0.4,2.1,0.216,3.4,8.4,0.412,1.4,2.0,0.736,4.8,1.5,2022-23
1628372,Dennis Smith Jr.,BKN,56,18.9,0.6,1.9,0.294,2.6,6.0,0.435,0.8,1.0,0.741,3.6,1.2,2023-24
1627756,Denzel Valentine,CHI,57,17.1,1.3,3.6,0.351,1.8,5.1,0.354,0.2,0.3,0.778,1.1,0.9,2016-17
1627756,Denzel Valentine,CHI,77,27.2,1.9,4.8,0.386,3.9,9.4,0.417,0.5,0.7,0.745,3.2,1.3,2017-18
1627756,Denzel Valentine,CHI,36,13.6,1.3,3.8,0.336,2.7,6.6,0.409,0.2,0.2,0.75,1.2,0.7,2019-20
1627756,Denzel Valentine,CHI,62,16.7,1.3,3.9,0.331,2.5,6.7,0.373,0.3,0.3,0.941,1.7,0.7,2020-21
1629126,Deonte Burton,OKC,39,9.1,0.3,1.4,0.189,1.1,3.2,0.344,0.2,0.4,0.571,0.4,0.5,2019-20
101114,Deron Williams,BKN,68,31.1,1.3,3.5,0.367,4.4,11.3,0.387,3.0,3.5,0.834,6.6,2.3,2014-15
101114,Deron Williams,DAL,65,32.4,1.5,4.3,0.344,4.9,11.9,0.414,2.8,3.2,0.869,5.8,2.3,2015-16
101114,Deron Williams,CLE,64,25.9,1.3,3.7,0.363,4.1,9.4,0.438,1.4,1.7,0.826,5.6,2.2,2016-17
202324,Derrick Favors,UTA,77,28.0,0.2,0.8,0.222,5.1,9.1,0.563,1.8,2.8,0.651,1.3,1.1,2017-18
202324,Derrick Favors,UTA,76,23.2,0.2,1.0,0.218,4.8,8.1,0.586,2.0,3.0,0.675,1.2,1.1,2018-19
1627884,Derrick Jones Jr.,MIA,60,19.2,0.5,1.5,0.308,2.7,5.4,0.494,1.2,2.0,0.607,0.6,0.7,2018-19
1627884,Derrick Jones Jr.,MIA,59,23.3,0.6,2.2,0.28,3.1,5.9,0.527,1.6,2.1,0.772,1.1,0.5,2019-20
1627884,Derrick Jones Jr.,POR,58,22.7,0.7,2.3,0.316,2.5,5.2,0.484,1.0,1.6,0.648,0.8,0.6,2020-21
1627884,Derrick Jones Jr.,CHI,51,17.6,0.4,1.2,0.328,2.1,3.8,0.538,1.1,1.4,0.8,0.6,0.6,2021-22
1627884,Derrick Jones Jr.,CHI,64,14.0,0.4,1.3,0.338,1.8,3.6,0.5,1.0,1.3,0.738,0.5,0.4,2022-23
1627884,Derrick Jones Jr.,DAL,76,23.5,1.1,3.1,0.343,3.1,6.5,0.483,1.3,1.8,0.713,1.0,0.9,2023-24
201565,Derrick Rose,CHI,51,30.0,1.5,5.3,0.28,6.6,16.4,0.405,3.0,3.7,0.813,4.9,3.2,2014-15
201565,Derrick Rose,CHI,66,31.8,0.7,2.3,0.293,6.8,15.9,0.427,2.2,2.7,0.793,4.7,2.7,2015-16
201565,Derrick Rose,NYK,64,32.5,0.2,0.9,0.217,7.2,15.3,0.471,3.5,4.0,0.874,4.4,2.3,2016-17
201565,Derrick Rose,MIN,51,27.3,1.1,2.9,0.37,7.1,14.8,0.482,2.7,3.1,0.856,4.3,1.6,2018-19
201565,Derrick Rose,DET,50,26.0,0.9,2.9,0.306,7.4,15.1,0.49,2.4,2.8,0.871,5.6,2.5,2019-20
201565,Derrick Rose,NYK,50,25.6,1.0,2.6,0.388,5.7,12.2,0.47,2.2,2.5,0.866,4.2,1.6,2020-21
201565,Derrick Rose,NYK,26,24.5,1.4,3.5,0.402,4.7,10.5,0.445,1.2,1.2,0.968,4.0,1.5,2021-22
201565,Derrick Rose,NYK,27,12.5,0.7,2.3,0.302,2.3,5.9,0.384,0.4,0.4,0.917,1.7,0.8,2022-23
1628401,Derrick White,SAS,67,25.8,0.7,2.1,0.338,3.9,8.1,0.479,1.4,1.8,0.772,3.9,1.4,2018-19
1628401,Derrick White,SAS,68,24.7,1.2,3.2,0.366,3.7,8.1,0.458,2.6,3.1,0.853,3.5,1.3,2019-20
1628401,Derrick White,SAS,36,29.5,2.3,6.8,0.346,5.2,12.6,0.411,2.7,3.2,0.851,3.5,1.3,2020-21
1628401,Derrick White,BOS,75,29.3,1.5,4.9,0.312,4.5,10.7,0.421,2.7,3.1,0.864,4.9,1.6,2021-22
1628401,Derrick White,BOS,82,28.3,1.8,4.8,0.381,4.3,9.2,0.462,2.0,2.3,0.875,3.9,1.2,2022-23
1628401,Derrick White,BOS,73,32.6,2.7,6.8,0.396,5.3,11.5,0.461,1.9,2.1,0.901,5.2,1.5,2023-24
202682,Derrick Williams,SAC,74,19.8,0.7,2.1,0.314,2.9,6.6,0.447,1.8,2.6,0.684,0.7,0.8,2014-15
202682,Derrick Williams,NYK,80,17.9,0.6,1.9,0.293,3.2,7.1,0.45,2.4,3.2,0.758,0.9,0.8,2015-16
202682,Derrick Williams,CLE,50,16.1,0.6,1.9,0.309,2.2,4.9,0.443,1.2,1.8,0.652,0.6,0.6,2016-17
1630217,Desmond Bane,MEM,68,22.3,1.7,4.0,0.432,3.4,7.3,0.469,0.6,0.7,0.816,1.7,0.9,2020-21
1630217,Desmond Bane,MEM,76,29.8,3.0,6.9,0.436,6.7,14.5,0.461,1.8,2.0,0.903,2.7,1.5,2021-22
1630217,Desmond Bane,MEM,58,31.7,2.9,7.0,0.408,7.8,16.2,0.479,3.1,3.5,0.883,4.4,2.2,2022-23
1630217,Desmond Bane,MEM,42,34.4,3.3,8.6,0.381,8.6,18.5,0.464,3.3,3.8,0.87,5.5,2.7,2023-24
1626164,Devin Booker,PHX,76,27.7,1.3,3.8,0.343,4.8,11.4,0.423,2.8,3.4,0.84,2.6,2.1,2015-16
1626164,Devin Booker,PHX,78,35.0,1.9,5.2,0.363,7.8,18.3,0.423,4.7,5.7,0.832,3.4,3.1,2016-17
1626164,Devin Booker,PHX,54,34.5,2.7,7.1,0.383,8.4,19.5,0.432,5.4,6.1,0.878,4.7,3.6,2017-18
1626164,Devin Booker,PHX,64,35.0,2.1,6.5,0.326,9.2,19.6,0.467,6.1,7.1,0.866,6.8,4.1,2018-19
1626164,Devin Booker,PHX,70,35.9,2.0,5.7,0.354,9.0,18.3,0.489,6.7,7.3,0.919,6.5,3.8,2019-20
1626164,Devin Booker,PHX,67,33.9,1.9,5.5,0.34,9.3,19.2,0.484,5.1,5.9,0.867,4.3,3.1,2020-21
1626164,Devin Booker,PHX,68,34.5,2.7,7.0,0.383,9.7,20.9,0.466,4.6,5.3,0.868,4.8,2.4,2021-22
1626164,Devin Booker,PHX,53,34.6,2.1,6.0,0.351,9.9,20.1,0.494,5.8,6.8,0.855,5.5,2.7,2022-23
1626164,Devin Booker,PHX,68,36.0,2.2,6.1,0.364,9.4,19.2,0.492,6.0,6.7,0.886,6.9,2.6,2023-24
2734,Devin Harris,DAL,76,22.2,1.3,3.5,0.357,2.9,6.9,0.418,1.7,2.1,0.815,3.1,1.1,2014-15
2734,Devin Harris,DAL,64,20.0,0.8,2.5,0.329,2.6,5.8,0.447,1.6,2.2,0.721,1.8,1.0,2015-16
2734,Devin Harris,DAL,65,16.7,0.9,2.7,0.328,2.1,5.2,0.399,1.6,2.0,0.829,2.1,0.9,2016-17
2734,Devin Harris,DEN,71,18.9,1.1,3.2,0.348,2.6,6.4,0.412,2.0,2.4,0.835,2.1,1.1,2017-18
2734,Devin Harris,DAL,68,15.7,0.9,2.9,0.31,1.9,5.1,0.38,1.5,2.0,0.761,1.8,0.8,2018-19
1630170,Devin Vassell,SAS,62,17.0,0.8,2.4,0.347,2.0,4.9,0.406,0.7,0.8,0.843,0.9,0.4,2020-21
1630170,Devin Vassell,SAS,71,27.3,1.9,5.4,0.361,4.6,10.8,0.427,1.2,1.4,0.838,1.9,0.8,2021-22
1630170,Devin Vassell,SAS,38,31.0,2.7,7.0,0.387,6.9,15.7,0.439,2.1,2.6,0.78,3.6,1.5,2022-23
1630170,Devin Vassell,SAS,68,33.1,2.4,6.6,0.372,7.3,15.5,0.472,2.4,3.0,0.801,4.1,1.6,2023-24
1628984,Devonte' Graham,CHA,46,14.7,0.7,2.6,0.281,1.6,4.7,0.343,0.8,1.0,0.761,2.6,0.7,2018-19
1628984,Devonte' Graham,CHA,63,35.1,3.5,9.3,0.373,5.8,15.3,0.382,3.0,3.7,0.82,7.5,2.9,2019-20
1628984,Devonte' Graham,CHA,55,30.2,3.3,8.7,0.375,4.6,12.2,0.377,2.4,2.9,0.842,5.4,1.5,2020-21
1628984,Devonte' Graham,NOP,76,28.4,2.5,7.4,0.341,3.9,10.7,0.363,1.6,1.8,0.843,4.2,1.4,2021-22
1628984,Devonte' Graham,SAS,73,18.3,1.6,4.6,0.352,2.2,5.9,0.374,1.3,1.8,0.748,2.7,0.7,2022-23
1628984,Devonte' Graham,SAS,23,13.6,1.1,3.6,0.301,1.7,4.7,0.352,0.6,0.7,0.813,2.1,0.7,2023-24
203473,Dewayne Dedmon,ATL,62,24.9,0.8,2.3,0.355,4.0,7.7,0.524,1.1,1.4,0.779,1.5,1.4,2017-18
203473,Dewayne Dedmon,ATL,64,25.1,1.3,3.4,0.382,4.0,8.2,0.492,1.4,1.8,0.814,1.4,1.3,2018-19
203473,Dewayne Dedmon,ATL,44,17.6,0.5,2.4,0.206,2.3,5.8,0.4,0.7,0.8,0.833,0.5,1.3,2019-20
1628415,Dillon Brooks,MEM,82,28.7,1.1,3.2,0.356,4.1,9.4,0.44,1.5,2.0,0.747,1.6,1.5,2017-18
1628415,Dillon Brooks,MEM,73,28.9,2.0,5.6,0.358,6.0,14.6,0.407,2.2,2.8,0.808,2.1,1.7,2019-20
1628415,Dillon Brooks,MEM,67,29.8,1.9,5.6,0.344,6.4,15.4,0.419,2.4,2.9,0.815,2.3,1.8,2020-21
1628415,Dillon Brooks,MEM,32,27.7,1.4,4.7,0.309,7.1,16.4,0.432,2.8,3.3,0.849,2.8,1.6,2021-22
1628415,Dillon Brooks,MEM,73,30.3,2.0,6.0,0.326,5.4,13.6,0.396,1.6,2.1,0.779,2.6,1.4,2022-23
1628415,Dillon Brooks,HOU,72,30.9,1.8,5.1,0.359,4.6,10.7,0.428,1.7,2.0,0.844,1.7,1.2,2023-24
203079,Dion Waiters,OKC,80,27.6,0.9,3.1,0.297,4.7,11.8,0.396,1.5,2.2,0.68,2.0,1.4,2014-15
203079,Dion Waiters,OKC,78,27.6,1.1,3.1,0.358,3.6,9.1,0.399,1.4,2.0,0.713,2.0,1.5,2015-16
203079,Dion Waiters,MIA,46,30.1,1.8,4.7,0.395,6.1,14.4,0.424,1.8,2.8,0.646,4.3,2.2,2016-17
203079,Dion Waiters,MIA,30,30.6,1.7,5.7,0.306,5.4,13.7,0.398,1.7,2.3,0.739,3.8,2.3,2017-18
203079,Dion Waiters,MIA,44,25.9,2.5,6.6,0.377,4.5,10.9,0.414,0.5,1.0,0.5,2.8,1.5,2018-19
1717,Dirk Nowitzki,DAL,77,29.6,1.4,3.6,0.38,6.3,13.8,0.459,3.3,3.8,0.882,1.9,1.1,2014-15
1717,Dirk Nowitzki,DAL,75,31.5,1.7,4.6,0.368,6.6,14.8,0.448,3.3,3.7,0.893,1.8,1.1,2015-16
1717,Dirk Nowitzki,DAL,54,26.4,1.5,3.9,0.378,5.5,12.6,0.437,1.8,2.1,0.875,1.5,0.9,2016-17
1717,Dirk Nowitzki,DAL,77,24.7,1.8,4.4,0.409,4.5,9.8,0.456,1.3,1.4,0.898,1.6,0.7,2017-18
1717,Dirk Nowitzki,DAL,51,15.6,1.3,4.0,0.312,2.6,7.4,0.359,0.8,1.0,0.78,0.7,0.4,2018-19
1627734,Domantas Sabonis,OKC,81,20.1,0.6,2.0,0.321,2.4,5.9,0.399,0.5,0.8,0.657,1.0,1.0,2016-17
1627734,Domantas Sabonis,IND,62,34.8,0.3,1.1,0.254,7.4,13.7,0.54,3.5,4.8,0.723,5.0,2.7,2019-20
1627734,Domantas Sabonis,IND,62,36.0,0.8,2.6,0.321,7.8,14.6,0.535,3.9,5.3,0.732,6.7,3.4,2020-21
1627734,Domantas Sabonis,SAC,62,34.4,0.6,2.0,0.312,7.1,12.5,0.573,4.0,5.4,0.741,5.2,3.1,2021-22
1627734,Domantas Sabonis,SAC,79,34.6,0.4,1.1,0.373,7.3,11.9,0.615,4.1,5.5,0.742,7.3,2.9,2022-23
1627734,Domantas Sabonis,SAC,82,35.7,0.4,1.1,0.379,7.7,13.0,0.594,3.6,5.1,0.704,8.2,3.3,2023-24
202388,Donald Sloan,IND,53,20.9,0.8,2.5,0.313,2.7,6.7,0.408,1.1,1.5,0.779,3.6,1.2,2014-15
202388,Donald Sloan,BKN,61,21.6,0.6,1.6,0.384,2.5,5.7,0.44,1.3,1.7,0.75,4.4,1.3,2015-16
202700,Donatas Motiejunas,HOU,71,28.7,0.7,1.9,0.368,5.0,9.9,0.504,1.4,2.3,0.602,1.8,1.7,2014-15
202700,Donatas Motiejunas,HOU,37,14.8,0.4,1.5,0.281,2.4,5.5,0.439,0.9,1.4,0.642,1.1,1.2,2015-16
1628378,Donovan Mitchell,UTA,79,33.4,2.4,7.0,0.34,7.5,17.2,0.437,3.0,3.8,0.805,3.7,2.7,2017-18
1628378,Donovan Mitchell,UTA,77,33.7,2.4,6.7,0.362,8.6,19.9,0.432,4.1,5.1,0.806,4.2,2.8,2018-19
1628378,Donovan Mitchell,UTA,69,34.3,2.5,6.9,0.366,8.7,19.4,0.449,4.0,4.7,0.863,4.3,2.7,2019-20
1628378,Donovan Mitchell,UTA,53,33.4,3.4,8.7,0.386,9.0,20.6,0.438,5.0,6.0,0.845,5.2,2.8,2020-21
1628378,Donovan Mitchell,UTA,67,33.8,3.5,9.8,0.355,9.2,20.5,0.448,4.0,4.7,0.853,5.3,3.0,2021-22
1628378,Donovan Mitchell,CLE,68,35.8,3.6,9.3,0.386,10.0,20.6,0.484,4.7,5.4,0.867,4.4,2.6,2022-23
1628378,Donovan Mitchell,CLE,55,35.3,3.3,9.0,0.368,9.1,19.8,0.462,5.0,5.8,0.865,6.1,2.8,2023-24
1628978,Donte DiVincenzo,MIL,27,15.2,0.8,3.1,0.265,1.9,4.6,0.403,0.3,0.4,0.75,1.1,0.7,2018-19
1628978,Donte DiVincenzo,MIL,66,23.0,1.3,3.7,0.336,3.5,7.7,0.455,1.0,1.3,0.733,2.3,1.4,2019-20
1628978,Donte DiVincenzo,MIL,66,27.5,2.0,5.2,0.379,3.8,9.1,0.42,0.8,1.1,0.718,3.1,1.4,2020-21
1628978,Donte DiVincenzo,SAC,42,23.9,1.8,5.2,0.339,2.8,8.0,0.351,1.7,2.0,0.843,2.8,1.7,2021-22
1628978,Donte DiVincenzo,GSW,72,26.3,2.1,5.3,0.397,3.3,7.5,0.435,0.8,1.0,0.817,3.5,1.6,2022-23
1628978,Donte DiVincenzo,NYK,81,29.1,3.5,8.7,0.401,5.5,12.4,0.443,1.1,1.4,0.754,2.7,1.4,2023-24
2748,Dorell Wright,POR,48,12.3,0.9,2.3,0.38,1.5,4.0,0.379,0.7,0.9,0.81,0.9,0.4,2014-15
1627827,Dorian Finney-Smith,DAL,81,20.3,0.7,2.4,0.293,1.5,4.1,0.372,0.6,0.8,0.754,0.8,0.6,2016-17
1627827,Dorian Finney-Smith,DAL,21,21.3,1.0,3.2,0.299,2.2,5.8,0.38,0.5,0.7,0.733,1.2,1.0,2017-18
1627827,Dorian Finney-Smith,DAL,81,24.5,1.0,3.1,0.311,2.8,6.5,0.432,0.9,1.3,0.709,1.2,0.9,2018-19
1627827,Dorian Finney-Smith,DAL,71,29.9,1.6,4.3,0.376,3.4,7.4,0.466,1.1,1.5,0.722,1.6,1.0,2019-20
1627827,Dorian Finney-Smith,DAL,60,32.0,2.0,5.0,0.394,3.7,7.8,0.472,0.5,0.7,0.756,1.7,0.8,2020-21
1627827,Dorian Finney-Smith,DAL,80,33.0,2.2,5.4,0.395,4.1,8.7,0.471,0.7,1.0,0.675,1.9,1.0,2021-22
1627827,Dorian Finney-Smith,BKN,66,30.4,1.7,5.1,0.337,3.0,7.6,0.391,0.7,0.9,0.763,1.5,0.9,2022-23
1627827,Dorian Finney-Smith,BKN,68,28.4,1.7,4.9,0.348,3.2,7.5,0.421,0.5,0.7,0.717,1.6,0.9,2023-24
203926,Doug McDermott,CHI,81,23.0,1.4,3.2,0.425,3.6,8.0,0.452,0.9,1.0,0.857,0.7,0.7,2015-16
203926,Doug McDermott,OKC,66,22.8,1.2,3.2,0.37,3.4,7.5,0.447,1.1,1.3,0.845,0.9,0.6,2016-17
203926,Doug McDermott,DAL,81,21.8,1.1,2.7,0.426,2.9,6.3,0.467,0.8,1.0,0.79,1.0,0.7,2017-18
203926,Doug McDermott,IND,77,17.4,1.1,2.7,0.408,2.7,5.5,0.491,0.9,1.0,0.835,0.9,0.5,2018-19
203926,Doug McDermott,IND,69,19.9,1.9,4.3,0.435,3.9,7.9,0.488,0.7,0.8,0.828,1.1,0.6,2019-20
203926,Doug McDermott,IND,66,24.5,1.7,4.3,0.388,5.4,10.1,0.532,1.2,1.5,0.816,1.3,0.8,2020-21
203926,Doug McDermott,SAS,51,24.0,2.1,5.0,0.422,4.2,9.1,0.462,0.8,1.0,0.784,1.3,0.8,2021-22
203926,Doug McDermott,SAS,64,20.5,1.9,4.7,0.413,3.7,8.2,0.457,0.8,1.1,0.757,1.4,0.9,2022-23
203926,Doug McDermott,IND,64,14.1,1.5,3.6,0.41,1.9,4.4,0.433,0.2,0.3,0.579,1.1,0.4,2023-24
1627733,Dragan Bender,PHX,43,13.3,0.7,2.3,0.277,1.3,3.7,0.354,0.1,0.3,0.364,0.5,0.7,2016-17
1627733,Dragan Bender,PHX,82,25.2,1.4,3.9,0.366,2.3,5.9,0.386,0.5,0.6,0.765,1.6,1.4,2017-18
1627733,Dragan Bender,PHX,46,18.0,0.5,2.2,0.218,1.9,4.3,0.447,0.7,1.2,0.593,1.2,0.8,2018-19
203110,Draymond Green,GSW,79,31.5,1.4,4.2,0.337,4.3,9.7,0.443,1.7,2.5,0.66,3.7,1.7,2014-15
203110,Draymond Green,GSW,81,34.7,1.2,3.2,0.388,5.0,10.1,0.49,2.8,4.1,0.696,7.4,3.2,2015-16
203110,Draymond Green,GSW,76,32.5,1.1,3.5,0.308,3.6,8.6,0.418,2.0,2.8,0.709,7.0,2.4,2016-17
203110,Draymond Green,GSW,70,32.7,1.1,3.7,0.301,4.0,8.8,0.454,1.9,2.5,0.775,7.3,2.9,2017-18
203110,Draymond Green,GSW,66,31.3,0.7,2.5,0.285,2.8,6.4,0.445,1.0,1.4,0.692,6.9,2.6,2018-19
203110,Draymond Green,GSW,43,28.4,0.8,3.0,0.279,2.9,7.3,0.389,1.5,1.9,0.759,6.2,2.3,2019-20
203110,Draymond Green,GSW,63,31.5,0.5,2.0,0.27,2.7,6.0,0.447,1.1,1.4,0.795,8.9,3.0,2020-21
203110,Draymond Green,GSW,46,28.9,0.3,1.2,0.296,2.9,5.6,0.525,1.3,2.0,0.659,7.0,3.0,2021-22
203110,Draymond Green,GSW,73,31.5,0.5,1.8,0.305,3.4,6.5,0.527,1.1,1.5,0.713,6.8,2.8,2022-23
203110,Draymond Green,GSW,55,27.1,0.9,2.3,0.395,3.4,6.8,0.497,1.0,1.3,0.73,6.0,2.5,2023-24
2400,Drew Gooden,WAS,51,16.9,0.5,1.2,0.39,2.2,5.4,0.399,0.7,0.9,0.773,1.0,0.5,2014-15
1630613,Duane Washington Jr.,IND,48,20.2,1.7,4.5,0.377,3.6,8.9,0.405,1.0,1.3,0.754,1.8,1.2,2021-22
1630613,Duane Washington Jr.,NYK,31,12.7,1.3,3.6,0.36,3.0,8.3,0.367,0.5,0.8,0.667,2.0,1.1,2022-23
1629130,Duncan Robinson,MIA,73,29.7,3.7,8.3,0.446,4.4,9.4,0.47,0.9,1.0,0.931,1.4,1.0,2019-20
1629130,Duncan Robinson,MIA,72,31.4,3.5,8.5,0.408,4.4,10.0,0.439,0.9,1.0,0.827,1.8,1.1,2020-21
1629130,Duncan Robinson,MIA,79,25.9,2.9,7.9,0.372,3.7,9.2,0.399,0.6,0.8,0.836,1.6,0.8,2021-22
1629130,Duncan Robinson,MIA,42,16.4,1.5,4.6,0.328,2.1,5.6,0.371,0.7,0.8,0.906,1.1,0.7,2022-23
1629130,Duncan Robinson,MIA,68,28.0,2.8,7.0,0.395,4.5,9.9,0.45,1.2,1.3,0.889,2.8,1.4,2023-24
1641871,Duop Reath,POR,68,17.9,1.3,3.6,0.359,3.4,7.3,0.461,1.0,1.4,0.742,1.0,0.8,2023-24
1628407,Dwayne Bacon,CHA,43,17.6,0.9,2.0,0.437,2.8,6.0,0.475,0.8,1.1,0.739,1.1,0.4,2018-19
1628407,Dwayne Bacon,CHA,39,17.6,0.5,1.7,0.284,2.2,6.3,0.348,0.9,1.4,0.66,1.3,0.9,2019-20
1628407,Dwayne Bacon,ORL,72,25.7,0.8,2.9,0.285,4.1,10.1,0.402,2.0,2.4,0.824,1.3,0.6,2020-21
203939,Dwight Powell,DAL,77,17.3,0.3,1.0,0.284,2.5,4.9,0.515,1.4,1.8,0.759,0.6,0.4,2016-17
203939,Dwight Powell,DAL,79,21.2,0.4,1.1,0.333,3.2,5.4,0.593,1.7,2.3,0.719,1.2,0.7,2017-18
203939,Dwight Powell,DAL,77,21.6,0.5,1.6,0.307,3.8,6.3,0.597,2.5,3.3,0.772,1.5,0.9,2018-19
2548,Dwyane Wade,MIA,62,31.8,0.5,1.6,0.284,8.2,17.5,0.47,4.6,6.0,0.768,4.8,3.4,2014-15
2548,Dwyane Wade,CHI,60,29.9,0.8,2.4,0.31,6.9,15.9,0.434,3.7,4.7,0.794,3.8,2.3,2016-17
2548,Dwyane Wade,MIA,67,22.9,0.5,1.7,0.288,4.5,10.2,0.438,2.0,2.8,0.714,3.4,2.1,2017-18
2548,Dwyane Wade,MIA,72,26.2,1.2,3.6,0.33,5.8,13.3,0.433,2.3,3.2,0.708,4.2,2.3,2018-19
1629685,Dylan Windler,CLE,31,16.5,0.8,2.5,0.338,1.8,4.2,0.438,0.7,0.9,0.778,1.1,1.0,2020-21
1629685,Dylan Windler,CLE,50,9.2,0.4,1.4,0.3,0.7,2.0,0.378,0.3,0.4,0.833,0.7,0.3,2021-22
1630700,Dyson Daniels,NOP,59,17.7,0.5,1.5,0.314,1.5,3.5,0.418,0.4,0.7,0.65,2.3,1.0,2022-23
1630700,Dyson Daniels,NOP,61,22.3,0.7,2.2,0.311,2.3,5.1,0.447,0.6,0.9,0.642,2.7,1.0,2023-24
1629058,Dzanan Musa,BKN,40,12.2,0.5,2.0,0.244,1.6,4.3,0.372,1.1,1.5,0.75,1.1,0.9,2019-20
202734,E'Twaun Moore,CHI,59,21.4,0.8,1.8,0.452,3.2,6.6,0.481,0.4,0.6,0.629,1.7,0.9,2015-16
202734,E'Twaun Moore,NOP,73,24.9,1.1,2.8,0.37,3.9,8.5,0.457,0.8,1.0,0.77,2.2,0.8,2016-17
202734,E'Twaun Moore,NOP,82,31.5,1.6,3.7,0.425,5.2,10.1,0.508,0.6,0.8,0.706,2.3,1.2,2017-18
202734,E'Twaun Moore,NOP,53,27.6,1.4,3.3,0.432,4.8,10.0,0.481,0.8,1.1,0.763,1.9,1.1,2018-19
202734,E'Twaun Moore,NOP,56,18.2,1.1,3.0,0.377,3.3,7.8,0.426,0.6,0.8,0.689,1.4,0.7,2019-20
1628410,Edmond Sumner,IND,31,14.4,0.5,1.7,0.264,2.0,4.6,0.43,0.5,0.9,0.552,1.8,0.7,2019-20
1628410,Edmond Sumner,IND,53,16.2,0.7,1.7,0.398,2.8,5.3,0.525,1.3,1.6,0.819,0.9,1.0,2020-21
1628410,Edmond Sumner,BKN,53,13.9,0.6,1.6,0.356,2.3,5.1,0.461,1.9,2.0,0.917,1.3,0.9,2022-23
203901,Elfrid Payton,ORL,73,29.4,0.4,1.3,0.326,4.4,10.0,0.436,1.5,2.6,0.589,6.4,2.4,2015-16
203901,Elfrid Payton,ORL,82,29.4,0.5,1.8,0.274,5.2,11.1,0.471,1.8,2.6,0.692,6.5,2.2,2016-17
203901,Elfrid Payton,PHX,63,28.7,0.5,1.5,0.326,5.2,10.6,0.493,1.7,2.7,0.649,6.2,2.7,2017-18
203901,Elfrid Payton,NOP,42,29.8,0.8,2.5,0.314,4.3,9.8,0.434,1.3,1.8,0.743,7.6,2.7,2018-19
203901,Elfrid Payton,NYK,45,27.7,0.3,1.5,0.203,4.3,9.8,0.439,1.1,1.9,0.57,7.2,2.1,2019-20
203901,Elfrid Payton,NYK,63,23.6,0.4,1.6,0.286,4.3,9.9,0.432,1.2,1.7,0.682,3.2,1.6,2020-21
1629059,Elie Okobo,PHX,53,18.1,0.7,2.5,0.295,2.2,5.5,0.393,0.7,0.9,0.787,2.4,1.3,2018-19
1629059,Elie Okobo,PHX,55,13.1,0.5,1.3,0.352,1.3,3.3,0.398,0.9,1.3,0.704,2.1,0.7,2019-20
1630190,Elijah Hughes,POR,36,12.1,0.7,2.6,0.263,1.3,4.0,0.326,0.2,0.3,0.778,0.6,0.5,2021-22
202407,Elijah Millsap,UTA,47,19.7,0.6,1.9,0.311,1.7,5.1,0.34,1.2,1.8,0.674,1.2,1.4,2014-15
1626144,Emmanuel Mudiay,DEN,68,30.4,1.1,3.4,0.319,4.8,13.3,0.364,2.1,3.1,0.67,5.5,3.2,2015-16
1626144,Emmanuel Mudiay,DEN,55,25.6,1.0,3.2,0.315,3.8,10.0,0.377,2.4,3.0,0.784,3.9,2.2,2016-17
1626144,Emmanuel Mudiay,NYK,64,19.4,0.7,2.3,0.318,3.2,8.2,0.388,1.5,2.0,0.76,3.2,1.8,2017-18
1626144,Emmanuel Mudiay,NYK,59,27.2,1.2,3.6,0.329,5.6,12.5,0.446,2.4,3.2,0.774,3.9,2.4,2018-19
1626144,Emmanuel Mudiay,UTA,54,15.7,0.6,1.6,0.345,2.8,6.1,0.462,1.2,1.5,0.759,2.1,1.4,2019-20
202339,Eric Bledsoe,PHX,81,34.6,1.1,3.4,0.324,5.8,12.9,0.447,4.4,5.4,0.8,6.1,3.4,2014-15
